Date,Time,FTP,Open,Close,Volume,Bid
06-01-2020,13:57:18,1504.8,1520,1537.15,8396985,1504.5
06-01-2020,13:57:23,1504.1,1520,1537.15,8397617,1504.5
06-01-2020,13:57:27,1504,1520,1537.15,8398233,1504.5
06-01-2020,13:57:32,1503.8,1520,1537.15,8399846,1504.5
06-01-2020,13:57:37,1503.55,1520,1537.15,8400608,1504.5
06-01-2020,13:57:41,1503.45,1520,1537.15,8401110,1504.5
06-01-2020,13:57:47,1503.05,1520,1537.15,8403237,1504.5
06-01-2020,13:57:52,1503,1520,1537.15,8411222,1504.5
06-01-2020,13:57:56,1502.75,1520,1537.15,8412106,1502.55
06-01-2020,13:58:01,1502.9,1520,1537.15,8412887,1502.55
06-01-2020,13:58:05,1502.9,1520,1537.15,8413146,1502.55
06-01-2020,13:58:11,1502.8,1520,1537.15,8413707,1502.55
06-01-2020,13:58:16,1503,1520,1537.15,8414379,1502.55
06-01-2020,13:58:21,1502.8,1520,1537.15,8414749,1502.55
06-01-2020,13:58:25,1503,1520,1537.15,8416756,1502.55
06-01-2020,13:58:30,1503,1520,1537.15,8417235,1502.55
06-01-2020,13:58:34,1502.8,1520,1537.15,8417431,1502.55
06-01-2020,13:58:39,1503,1520,1537.15,8417933,1502.55
06-01-2020,13:58:43,1502.6,1520,1537.15,8419551,1502.9
06-01-2020,13:58:48,1502.7,1520,1537.15,8420510,1502.9
06-01-2020,13:58:52,1502.7,1520,1537.15,8420858,1502.9
06-01-2020,13:58:58,1502.6,1520,1537.15,8423629,1502.9
06-01-2020,13:59:02,1502,1520,1537.15,8428944,1502.9
06-01-2020,13:59:07,1502.05,1520,1537.15,8429179,1502.9
06-01-2020,13:59:12,1502.25,1520,1537.15,8429409,1502.9
06-01-2020,13:59:17,1502.25,1520,1537.15,8430352,1502.9
06-01-2020,13:59:21,1501.8,1520,1537.15,8441741,1502.9
06-01-2020,13:59:25,1502.4,1520,1537.15,8442125,1502.9
06-01-2020,13:59:30,1502.2,1520,1537.15,8442526,1502.25
06-01-2020,13:59:35,1502,1520,1537.15,8444033,1502.25
06-01-2020,13:59:40,1501.75,1520,1537.15,8444590,1502.25
06-01-2020,13:59:46,1502,1520,1537.15,8445351,1502.25
06-01-2020,13:59:52,1502,1520,1537.15,8446688,1502.25
06-01-2020,13:59:56,1502.4,1520,1537.15,8450531,1502.25
06-01-2020,14:00:01,1502.25,1520,1537.15,8450836,1502.25
06-01-2020,14:00:05,1502.5,1520,1537.15,8451155,1502.25
06-01-2020,14:00:09,1502.55,1520,1537.15,8451858,1502.25
06-01-2020,14:00:13,1502.8,1520,1537.15,8452638,1502.25
06-01-2020,14:00:17,1502.5,1520,1537.15,8453077,1502.7
06-01-2020,14:00:21,1502.5,1520,1537.15,8454688,1502.7
06-01-2020,14:00:25,1502.5,1520,1537.15,8455317,1502.7
06-01-2020,14:00:29,1502.4,1520,1537.15,8455756,1502.7
06-01-2020,14:00:34,1502.8,1520,1537.15,8456000,1502.7
06-01-2020,14:00:39,1503,1520,1537.15,8456564,1502.7
06-01-2020,14:00:44,1502.9,1520,1537.15,8456979,1502.7
06-01-2020,14:00:47,1502.8,1520,1537.15,8457328,1502.7
06-01-2020,14:00:52,1502.85,1520,1537.15,8457504,1502.7
06-01-2020,14:00:57,1502.5,1520,1537.15,8458856,1502.7
06-01-2020,14:01:01,1502.5,1520,1537.15,8459285,1502.7
06-01-2020,14:01:05,1502.7,1520,1537.15,8459538,1502.7
06-01-2020,14:01:10,1502.5,1520,1537.15,8459819,1502.4
06-01-2020,14:01:14,1502.75,1520,1537.15,8460879,1502.4
06-01-2020,14:01:19,1502.75,1520,1537.15,8461016,1502.4
06-01-2020,14:01:24,1503,1520,1537.15,8461607,1502.4
